hr,weather_desc,is_member,temp_bin,wind_bin,duration_mean,count
0,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",20.513830532212882,0.5847665847665847
0,cloudy,N,"(76.042, 83.127]","[36.72, 48.96)",16.30141843971631,0.11547911547911548
0,cloudy,N,"(83.127, 90.212]","[12.24, 24.48)",17.565020576131687,0.09950859950859951
0,cloudy,N,"(83.127, 90.212]","[24.48, 36.72)",18.165370370370372,0.11056511056511056
0,cloudy,Y,"(33.534, 40.618]","[12.24, 24.48)",9.474739583333333,0.23587223587223588
0,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",10.261363636363635,0.7567567567567568
0,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",10.036072144288577,0.6130221130221131
0,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",9.91213768115942,0.33906633906633904
0,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",11.004597701149425,0.7125307125307125
0,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",10.38906362979031,1.1326781326781328
0,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",10.004153846153846,0.39926289926289926
0,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",10.911718131433096,1.5515970515970516
0,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",11.202182091798344,0.5442260442260443
0,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",10.770886075949367,0.3882063882063882
0,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",11.586136214800263,3.1265356265356266
0,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",11.902393617021277,0.9238329238329238
0,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",12.442605311355312,5.3660933660933665
0,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",11.78684162062615,4.447174447174447
0,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",11.306453048509123,0.9201474201474201
0,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",11.970192307692308,0.5110565110565111
0,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",12.228533841408092,2.2567567567567566
0,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",12.200462573591254,1.4606879606879606
0,cloudy,Y,"(76.042, 83.127]","[36.72, 48.96)",11.245972738537795,0.33046683046683045
0,cloudy,Y,"(83.127, 90.212]","[12.24, 24.48)",12.332407407407407,0.3759213759213759
0,cloudy,Y,"(83.127, 90.212]","[24.48, 36.72)",12.404918032786886,0.3746928746928747
0,rain,N,"(47.703, 54.788]","[12.24, 24.48)",10.815277777777776,0.014742014742014743
0,rain,N,"(68.958, 76.042]","[12.24, 24.48)",15.14375,0.03931203931203931
0,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",9.981578947368423,0.16339066339066338
0,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",11.522940074906366,0.21867321867321868
0,sky is clear,N,"(26.449, 33.534]","[0.0, 12.24)",11.02361111111111,0.014742014742014743
0,sky is clear,N,"(33.534, 40.618]","[0.0, 12.24)",14.71047619047619,0.128992628992629
0,sky is clear,N,"(33.534, 40.618]","[12.24, 24.48)",10.295833333333333,0.004914004914004914
0,sky is clear,N,"(40.618, 47.703]","[0.0, 12.24)",14.197169811320755,0.13022113022113022
0,sky is clear,N,"(40.618, 47.703]","[12.24, 24.48)",15.624305555555557,0.05896805896805897
0,sky is clear,N,"(40.618, 47.703]","[24.48, 36.72)",15.075980392156861,0.04176904176904177
0,sky is clear,N,"(47.703, 54.788]","[0.0, 12.24)",15.490625,0.11793611793611794
0,sky is clear,N,"(47.703, 54.788]","[12.24, 24.48)",15.748924731182795,0.34275184275184273
0,sky is clear,N,"(54.788, 61.873]","[0.0, 12.24)",16.640283267457182,0.6216216216216216
0,sky is clear,N,"(54.788, 61.873]","[12.24, 24.48)",15.186199095022625,0.2714987714987715
0,sky is clear,N,"(54.788, 61.873]","[24.48, 36.72)",15.097149122807018,0.09336609336609336
0,sky is clear,N,"(61.873, 68.958]","[0.0, 12.24)",17.735392696348175,2.4557739557739557
0,sky is clear,N,"(61.873, 68.958]","[12.24, 24.48)",18.442035742035742,0.527027027027027
0,sky is clear,N,"(61.873, 68.958]","[24.48, 36.72)",14.881306306306305,0.09090909090909091
0,sky is clear,N,"(68.958, 76.042]","[0.0, 12.24)",17.358270312197014,2.111793611793612
0,sky is clear,N,"(68.958, 76.042]","[12.24, 24.48)",17.831735889243877,0.3845208845208845
0,sky is clear,N,"(68.958, 76.042]","[24.48, 36.72)",14.498076923076923,0.06388206388206388
0,sky is clear,N,"(76.042, 83.127]","[0.0, 12.24)",17.509320175438596,0.37346437346437344
0,sky is clear,N,"(76.042, 83.127]","[12.24, 24.48)",18.368402777777778,0.23587223587223588
0,sky is clear,Y,"(26.449, 33.534]","[0.0, 12.24)",9.91168582375479,0.10687960687960688
0,sky is clear,Y,"(33.534, 40.618]","[0.0, 12.24)",9.62096866096866,0.7186732186732187
0,sky is clear,Y,"(33.534, 40.618]","[12.24, 24.48)",8.250847457627119,0.07248157248157248
0,sky is clear,Y,"(40.618, 47.703]","[0.0, 12.24)",9.234564254062038,0.8316953316953317
0,sky is clear,Y,"(40.618, 47.703]","[12.24, 24.48)",9.207396449704142,0.4152334152334152
0,sky is clear,Y,"(40.618, 47.703]","[24.48, 36.72)",9.224716981132076,0.32555282555282555
0,sky is clear,Y,"(47.703, 54.788]","[0.0, 12.24)",10.32087912087912,0.558968058968059
0,sky is clear,Y,"(47.703, 54.788]","[12.24, 24.48)",10.382240437158469,0.9742014742014742
0,sky is clear,Y,"(54.788, 61.873]","[0.0, 12.24)",11.071688637790334,1.957002457002457
0,sky is clear,Y,"(54.788, 61.873]","[12.24, 24.48)",10.428215223097112,1.0921375921375922
0,sky is clear,Y,"(54.788, 61.873]","[24.48, 36.72)",10.928924418604652,0.4226044226044226
0,sky is clear,Y,"(61.873, 68.958]","[0.0, 12.24)",12.472229307099047,6.743243243243243
0,sky is clear,Y,"(61.873, 68.958]","[12.24, 24.48)",11.714230916762563,2.135135135135135
0,sky is clear,Y,"(61.873, 68.958]","[24.48, 36.72)",11.403220858895706,0.4004914004914005
0,sky is clear,Y,"(68.958, 76.042]","[0.0, 12.24)",12.236576199028804,6.156019656019656
0,sky is clear,Y,"(68.958, 76.042]","[12.24, 24.48)",11.670574229691876,1.461916461916462
0,sky is clear,Y,"(68.958, 76.042]","[24.48, 36.72)",10.535430463576159,0.1855036855036855
0,sky is clear,Y,"(76.042, 83.127]","[0.0, 12.24)",11.990867579908675,0.9864864864864865
0,sky is clear,Y,"(76.042, 83.127]","[12.24, 24.48)",12.423414634146342,0.7555282555282555
0,smoke,N,"(68.958, 76.042]","[24.48, 36.72)",20.39144144144144,0.09090909090909091
0,smoke,Y,"(68.958, 76.042]","[24.48, 36.72)",13.421958243340532,0.5687960687960688
0,thunderstorm,N,"(76.042, 83.127]","[24.48, 36.72)",16.216,0.030712530712530713
0,thunderstorm,Y,"(76.042, 83.127]","[24.48, 36.72)",9.336805555555555,0.11793611793611794
0,rain,N,"(61.873, 68.958]","[0.0, 12.24)",16.5016835016835,0.12162162162162163
0,rain,N,"(68.958, 76.042]","[0.0, 12.24)",15.850467289719626,0.13144963144963145
0,rain,N,"(68.958, 76.042]","[12.24, 24.48)",16.128985507246377,0.28255528255528256
0,rain,N,"(76.042, 83.127]","[12.24, 24.48)",22.577938034188033,0.3832923832923833
0,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",11.786713286713287,0.35135135135135137
0,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",12.255598958333334,0.47174447174447176
0,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",11.656060606060606,0.6486486486486487
0,rain,Y,"(76.042, 83.127]","[12.24, 24.48)",12.564537444933922,0.5577395577395577
1,cloudy,N,"(26.449, 33.534]","[24.48, 36.72)",16.708333333333332,0.007371007371007371
1,cloudy,N,"(33.534, 40.618]","[0.0, 12.24)",15.952222222222222,0.05528255528255528
1,cloudy,N,"(33.534, 40.618]","[12.24, 24.48)",15.856666666666666,0.06756756756756757
1,cloudy,N,"(33.534, 40.618]","[24.48, 36.72)",22.186842105263157,0.02334152334152334
1,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",17.533636363636365,0.13513513513513514
1,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",17.020682730923696,0.10196560196560196
1,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",13.647222222222222,0.044226044226044224
1,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",20.09849290780142,0.23095823095823095
1,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",17.539619883040935,0.14004914004914004
1,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",16.28901515151515,0.10810810810810811
1,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",18.964463484292125,1.0036855036855037
1,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",18.767301587301585,0.257985257985258
1,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",16.274242424242424,0.02702702702702703
1,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",17.81710233029382,2.020884520884521
1,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",18.83825797406239,1.1683046683046683
1,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",16.539166666666667,0.02457002457002457
1,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",19.43663567382708,3.8316953316953315
1,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",17.80488707165109,2.1031941031941033
1,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",19.99423298731257,0.35503685503685506
1,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",18.822785714285715,0.85995085995086
1,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",17.669158075601377,0.47665847665847666
1,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",17.69277108433735,0.20393120393120392
1,cloudy,N,"(76.042, 83.127]","[36.72, 48.96)",21.301360544217687,0.12039312039312039
1,cloudy,N,"(83.127, 90.212]","[24.48, 36.72)",23.318954248366015,0.06265356265356266
1,cloudy,Y,"(26.449, 33.534]","[24.48, 36.72)",10.75425925925926,0.11056511056511056
1,cloudy,Y,"(33.534, 40.618]","[0.0, 12.24)",9.714227642276423,0.20147420147420148
1,cloudy,Y,"(33.534, 40.618]","[12.24, 24.48)",10.448581560283687,0.5773955773955773
1,cloudy,Y,"(33.534, 40.618]","[24.48, 36.72)",9.84060606060606,0.06756756756756757
1,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",10.48811274509804,0.6683046683046683
1,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",9.950809523809523,0.42997542997543
1,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",9.946078431372548,0.20884520884520885
1,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",11.250829875518672,0.8882063882063882
1,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",11.281408934707905,0.5958230958230958
1,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",10.25722761596548,0.3796068796068796
1,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",11.732647922786404,2.9275184275184274
1,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",11.727054935976868,0.9914004914004914
1,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",10.802696078431373,0.08353808353808354
1,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",11.974498779637377,4.697788697788698
1,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",11.771414647730436,2.941031941031941
1,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",12.005714285714285,0.085995085995086
1,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",12.432218651158045,8.027027027027026
1,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",12.272852617849823,4.395577395577396
1,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",12.456477987421383,0.6511056511056511
1,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",12.975029002320186,2.117936117936118
1,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",12.515884896872922,1.230958230958231
1,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",11.357354116706635,0.5122850122850123
1,cloudy,Y,"(76.042, 83.127]","[36.72, 48.96)",13.700104821802935,0.19533169533169534
1,cloudy,Y,"(83.127, 90.212]","[24.48, 36.72)",12.49128787878788,0.16216216216216217
1,cloudy,N,"(26.449, 33.534]","[0.0, 12.24)",10.225,0.004914004914004914
1,cloudy,N,"(26.449, 33.534]","[12.24, 24.48)",22.333333333333332,0.009828009828009828
1,cloudy,N,"(33.534, 40.618]","[0.0, 12.24)",15.87056277056277,0.0945945945945946
1,cloudy,N,"(33.534, 40.618]","[12.24, 24.48)",12.072222222222223,0.025798525798525797
1,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",20.41941391941392,0.11179361179361179
1,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",16.402962962962963,0.11056511056511056
1,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",15.38974358974359,0.01597051597051597
1,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",19.150884353741496,0.300982800982801
1,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",15.052864583333333,0.15724815724815724
1,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",14.507589285714285,0.1375921375921376
1,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",17.750226757369614,0.902948402948403
1,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",18.766059757236228,0.43857493857493857
1,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",18.10528455284553,0.05036855036855037
1,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",18.648242684478372,2.574938574938575
1,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",18.14037478705281,1.4422604422604424
1,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",16.475,0.22113022113022113
1,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",18.577307800224464,2.918918918918919
1,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",16.894404761904763,0.515970515970516
1,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",17.77043010752688,0.15233415233415235
1,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",18.793705528188287,0.7481572481572482
1,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",18.485607126113454,0.8734643734643734
1,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",17.829406130268197,0.21375921375921375
1,cloudy,Y,"(26.449, 33.534]","[0.0, 12.24)",10.81734693877551,0.060196560196560195
1,cloudy,Y,"(26.449, 33.534]","[12.24, 24.48)",11.006159420289855,0.11302211302211303
1,cloudy,Y,"(33.534, 40.618]","[0.0, 12.24)",10.821595528455283,0.40294840294840295
1,cloudy,Y,"(33.534, 40.618]","[12.24, 24.48)",10.646641791044775,0.16461916461916462
1,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",10.795346971520257,1.020884520884521
1,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",12.069968847352024,0.6572481572481572
1,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",10.415671641791045,0.08230958230958231
1,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",10.790278928472796,1.4828009828009827
1,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",10.48706022659511,0.6867321867321867
1,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",11.04588144726713,0.5319410319410319
1,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",11.571101101101101,2.0454545454545454
1,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",11.931231380337637,1.2371007371007372
1,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",12.173776223776224,0.17567567567567569
1,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",12.477460432963435,6.753071253071253
1,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",11.974631977845796,2.8095823095823094
1,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",11.385228377065113,0.4213759213759214
1,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",12.505976220275345,5.88943488943489
1,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",12.299051633298209,1.1658476658476657
1,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",12.504216388225935,0.5147420147420148
1,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",13.18102429415627,1.871007371007371
1,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",12.806135770234986,1.882063882063882
1,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",12.861018131101813,0.5872235872235873
1,haze,N,"(54.788, 61.873]","[0.0, 12.24)",26.996317829457364,0.2113022113022113
1,haze,N,"(61.873, 68.958]","[0.0, 12.24)",16.51050724637681,0.11302211302211303
1,haze,N,"(68.958, 76.042]","[0.0, 12.24)",18.159765625,0.47174447174447176
1,haze,N,"(76.042, 83.127]","[0.0, 12.24)",19.968205128205128,0.07985257985257985
1,haze,Y,"(54.788, 61.873]","[0.0, 12.24)",12.069734151329243,0.4004914004914005
1,haze,Y,"(61.873, 68.958]","[0.0, 12.24)",12.860689655172415,0.17813267813267813
1,haze,Y,"(68.958, 76.042]","[0.0, 12.24)",12.676253809919645,1.4778869778869779
1,haze,Y,"(76.042, 83.127]","[0.0, 12.24)",12.327959501557633,0.2628992628992629
1,rain,N,"(47.703, 54.788]","[24.48, 36.72)",16.56875,0.009828009828009828
1,rain,N,"(54.788, 61.873]","[0.0, 12.24)",10.75625,0.009828009828009828
1,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",10.719503546099292,0.11547911547911548
1,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",9.007142857142858,0.051597051597051594
1,rain,N,"(40.618, 47.703]","[0.0, 12.24)",17.71461187214612,0.08968058968058969
1,rain,N,"(40.618, 47.703]","[12.24, 24.48)",21.435555555555556,0.018427518427518427
1,rain,N,"(47.703, 54.788]","[0.0, 12.24)",15.796581196581197,0.04791154791154791
1,rain,N,"(47.703, 54.788]","[12.24, 24.48)",15.216666666666667,0.0085995085995086
1,rain,N,"(47.703, 54.788]","[24.48, 36.72)",22.872608695652172,0.14127764127764128
1,rain,N,"(54.788, 61.873]","[0.0, 12.24)",16.826909722222222,0.11793611793611794
1,rain,N,"(54.788, 61.873]","[12.24, 24.48)",20.96212121212121,0.04054054054054054
1,rain,N,"(61.873, 68.958]","[0.0, 12.24)",16.1016091954023,0.17813267813267813
1,rain,N,"(61.873, 68.958]","[12.24, 24.48)",18.40734597156398,0.2592137592137592
1,rain,N,"(68.958, 76.042]","[0.0, 12.24)",19.209457364341084,0.2641277641277641
1,rain,N,"(68.958, 76.042]","[12.24, 24.48)",18.710632746249185,0.6277641277641277
1,rain,N,"(68.958, 76.042]","[24.48, 36.72)",18.8002962962963,0.2764127764127764
1,rain,N,"(76.042, 83.127]","[0.0, 12.24)",18.537106918238994,0.06511056511056511
1,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",10.664876033057851,0.44594594594594594
1,rain,Y,"(40.618, 47.703]","[12.24, 24.48)",11.355729166666666,0.11793611793611794
1,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",10.429704301075269,0.15233415233415235
1,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",9.738636363636365,0.05405405405405406
1,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",11.244612794612795,0.36486486486486486
1,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",12.228154761904761,0.343980343980344
1,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",11.971148989898989,0.32432432432432434
1,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",11.267405266538216,0.6375921375921376
1,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",11.409168609168608,0.527027027027027
1,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",12.289743589743589,0.6867321867321867
1,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",12.820083523158694,1.0786240786240786
1,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",12.69984126984127,0.386977886977887
1,rain,Y,"(76.042, 83.127]","[0.0, 12.24)",12.695833333333333,0.11302211302211303
1,rain,N,"(33.534, 40.618]","[0.0, 12.24)",18.033333333333335,0.011056511056511056
1,rain,N,"(33.534, 40.618]","[12.24, 24.48)",12.3,0.019656019656019656
1,rain,N,"(40.618, 47.703]","[0.0, 12.24)",16.564705882352943,0.04176904176904177
1,rain,N,"(40.618, 47.703]","[12.24, 24.48)",13.997727272727273,0.10810810810810811
1,rain,N,"(40.618, 47.703]","[24.48, 36.72)",22.641666666666666,0.004914004914004914
1,rain,N,"(47.703, 54.788]","[0.0, 12.24)",19.006102003642987,0.44963144963144963
1,rain,N,"(47.703, 54.788]","[12.24, 24.48)",18.15144927536232,0.056511056511056514
1,rain,N,"(47.703, 54.788]","[24.48, 36.72)",12.78888888888889,0.022113022113022112
1,rain,N,"(54.788, 61.873]","[0.0, 12.24)",16.83951219512195,0.25184275184275184
1,rain,N,"(54.788, 61.873]","[12.24, 24.48)",19.036742424242426,0.05405405405405406
1,rain,N,"(61.873, 68.958]","[0.0, 12.24)",18.332393041842973,0.871007371007371
1,rain,N,"(61.873, 68.958]","[12.24, 24.48)",15.237061403508772,0.09336609336609336
1,rain,N,"(61.873, 68.958]","[24.48, 36.72)",20.222705314009662,0.2542997542997543
1,rain,N,"(68.958, 76.042]","[0.0, 12.24)",18.2222602739726,0.7174447174447175
1,rain,N,"(68.958, 76.042]","[12.24, 24.48)",17.227902621722844,0.10933660933660934
1,rain,N,"(68.958, 76.042]","[24.48, 36.72)",18.33937728937729,0.11179361179361179
1,rain,Y,"(33.534, 40.618]","[0.0, 12.24)",11.146994535519125,0.07493857493857493
1,rain,Y,"(33.534, 40.618]","[12.24, 24.48)",9.573818897637796,0.31203931203931207
1,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",10.590277777777777,0.20638820638820637
1,rain,Y,"(40.618, 47.703]","[12.24, 24.48)",10.13625541125541,0.5675675675675675
1,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",8.181428571428572,0.042997542997543
1,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",11.532139577594124,0.8918918918918919
1,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",10.720261437908498,0.25061425061425063
1,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",10.025416666666667,0.29484029484029484
1,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",11.177641653905054,0.8022113022113022
1,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",10.789724919093851,0.25307125307125306
1,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",12.290040650406503,2.619164619164619
1,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",11.191812865497075,0.3501228501228501
1,rain,Y,"(61.873, 68.958]","[24.48, 36.72)",12.909662775616082,0.6314496314496314
1,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",12.333103221564759,1.8685503685503686
1,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",13.615263157894736,0.3501228501228501
1,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",11.214408602150538,0.3808353808353808
1,mist,N,"(40.618, 47.703]","[0.0, 12.24)",31.762962962962963,0.011056511056511056
1,mist,N,"(40.618, 47.703]","[12.24, 24.48)",18.810416666666665,0.05896805896805897
1,mist,N,"(47.703, 54.788]","[0.0, 12.24)",17.357894736842105,0.02334152334152334
1,mist,N,"(47.703, 54.788]","[12.24, 24.48)",17.525,0.02702702702702703
1,mist,N,"(54.788, 61.873]","[0.0, 12.24)",16.78677777777778,0.18427518427518427
1,mist,N,"(54.788, 61.873]","[12.24, 24.48)",29.352604166666666,0.03931203931203931
1,mist,N,"(61.873, 68.958]","[0.0, 12.24)",17.479982817869416,0.23832923832923833
1,mist,N,"(61.873, 68.958]","[12.24, 24.48)",18.26173570019724,0.2076167076167076
1,mist,N,"(68.958, 76.042]","[0.0, 12.24)",17.75929487179487,0.3194103194103194
1,mist,N,"(68.958, 76.042]","[12.24, 24.48)",16.80584577114428,0.16461916461916462
1,mist,Y,"(40.618, 47.703]","[0.0, 12.24)",10.021361502347418,0.08722358722358722
1,mist,Y,"(40.618, 47.703]","[12.24, 24.48)",10.62722443559097,0.3083538083538084
